id,from_asset,to_asset,year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
1,ens,e_demand,2030,1,1.0,1.0,1,1,0.0
2,ens,e_demand,2030,1,1.0,1.0,2,2,0.0
3,ens,e_demand,2030,1,1.0,1.0,3,3,0.0
4,ens,e_demand,2030,1,1.0,1.0,4,4,0.0
5,ens,e_demand,2030,1,1.0,1.0,5,5,0.0
6,ens,e_demand,2030,1,1.0,1.0,6,6,0.0
7,ens,e_demand,2030,1,1.0,1.0,7,7,0.0
8,ens,e_demand,2030,1,1.0,1.0,8,8,0.0
9,ens,e_demand,2030,1,1.0,1.0,9,9,0.0
10,ens,e_demand,2030,1,1.0,1.0,10,10,0.0
11,ens,e_demand,2030,1,1.0,1.0,11,11,0.0
12,ens,e_demand,2030,1,1.0,1.0,12,12,0.0
13,ens,e_demand,2030,1,1.0,1.0,13,13,0.0
14,ens,e_demand,2030,1,1.0,1.0,14,14,0.0
15,ens,e_demand,2030,1,1.0,1.0,15,15,0.0
16,ens,e_demand,2030,1,1.0,1.0,16,16,0.0
17,ens,e_demand,2030,1,1.0,1.0,17,17,0.0
18,ens,e_demand,2030,1,1.0,1.0,18,18,0.0
19,ens,e_demand,2030,1,1.0,1.0,19,19,0.0
20,ens,e_demand,2030,1,1.0,1.0,20,20,0.0
21,ens,e_demand,2030,1,1.0,1.0,21,21,0.0
22,ens,e_demand,2030,1,1.0,1.0,22,22,0.0
23,ens,e_demand,2030,1,1.0,1.0,23,23,0.0
24,ens,e_demand,2030,1,1.0,1.0,24,24,0.0
25,ocgt,e_demand,2030,1,1.0,1.0,1,1,0.0
26,ocgt,e_demand,2030,1,1.0,1.0,2,2,0.0
27,ocgt,e_demand,2030,1,1.0,1.0,3,3,0.0
28,ocgt,e_demand,2030,1,1.0,1.0,4,4,0.0
29,ocgt,e_demand,2030,1,1.0,1.0,5,5,0.0
30,ocgt,e_demand,2030,1,1.0,1.0,6,6,0.0
31,ocgt,e_demand,2030,1,1.0,1.0,7,7,0.0
32,ocgt,e_demand,2030,1,1.0,1.0,8,8,0.0
33,ocgt,e_demand,2030,1,1.0,1.0,9,9,0.0
34,ocgt,e_demand,2030,1,1.0,1.0,10,10,0.0
35,ocgt,e_demand,2030,1,1.0,1.0,11,11,0.0
36,ocgt,e_demand,2030,1,1.0,1.0,12,12,0.0
37,ocgt,e_demand,2030,1,1.0,1.0,13,13,0.0
38,ocgt,e_demand,2030,1,1.0,1.0,14,14,0.0
39,ocgt,e_demand,2030,1,1.0,1.0,15,15,0.0
40,ocgt,e_demand,2030,1,1.0,1.0,16,16,0.0
41,ocgt,e_demand,2030,1,1.0,1.0,17,17,0.0
42,ocgt,e_demand,2030,1,1.0,1.0,18,18,0.0
43,ocgt,e_demand,2030,1,1.0,1.0,19,19,0.0
44,ocgt,e_demand,2030,1,1.0,1.0,20,20,0.0
45,ocgt,e_demand,2030,1,1.0,1.0,21,21,0.0
46,ocgt,e_demand,2030,1,1.0,1.0,22,22,0.0
47,ocgt,e_demand,2030,1,1.0,1.0,23,23,0.0
48,ocgt,e_demand,2030,1,1.0,1.0,24,24,0.0
49,ccgt,e_demand,2030,1,1.0,1.0,1,1,0.0
50,ccgt,e_demand,2030,1,1.0,1.0,2,2,0.0008094869901356105
51,ccgt,e_demand,2030,1,1.0,1.0,3,3,0.0
52,ccgt,e_demand,2030,1,1.0,1.0,4,4,0.0
53,ccgt,e_demand,2030,1,1.0,1.0,5,5,0.0
54,ccgt,e_demand,2030,1,1.0,1.0,6,6,0.0
55,ccgt,e_demand,2030,1,1.0,1.0,7,7,0.0
56,ccgt,e_demand,2030,1,1.0,1.0,8,8,0.0
57,ccgt,e_demand,2030,1,1.0,1.0,9,9,0.0
58,ccgt,e_demand,2030,1,1.0,1.0,10,10,0.0
59,ccgt,e_demand,2030,1,1.0,1.0,11,11,0.0
60,ccgt,e_demand,2030,1,1.0,1.0,12,12,0.0
61,ccgt,e_demand,2030,1,1.0,1.0,13,13,0.0
62,ccgt,e_demand,2030,1,1.0,1.0,14,14,0.0
63,ccgt,e_demand,2030,1,1.0,1.0,15,15,0.0
64,ccgt,e_demand,2030,1,1.0,1.0,16,16,0.0
65,ccgt,e_demand,2030,1,1.0,1.0,17,17,0.0
66,ccgt,e_demand,2030,1,1.0,1.0,18,18,0.002601932137024518
67,ccgt,e_demand,2030,1,1.0,1.0,19,19,0.039845275830119584
68,ccgt,e_demand,2030,1,1.0,1.0,20,20,0.15531361262510085
69,ccgt,e_demand,2030,1,1.0,1.0,21,21,0.16717333194466738
70,ccgt,e_demand,2030,1,1.0,1.0,22,22,0.11828430255094065
71,ccgt,e_demand,2030,1,1.0,1.0,23,23,0.057585608553562595
72,ccgt,e_demand,2030,1,1.0,1.0,24,24,0.13793733595022023
73,wind,e_demand,2030,1,1.0,1.0,1,1,0.30565847565454685
74,wind,e_demand,2030,1,1.0,1.0,2,2,0.31979248704304275
75,wind,e_demand,2030,1,1.0,1.0,3,3,0.3267435331497218
76,wind,e_demand,2030,1,1.0,1.0,4,4,0.3242727079999429
77,wind,e_demand,2030,1,1.0,1.0,5,5,0.32315233052256903
78,wind,e_demand,2030,1,1.0,1.0,6,6,0.32368727880248793
79,wind,e_demand,2030,1,1.0,1.0,7,7,0.31076696495686795
80,wind,e_demand,2030,1,1.0,1.0,8,8,0.3018832191596832
81,wind,e_demand,2030,1,1.0,1.0,9,9,0.2963220223344965
82,wind,e_demand,2030,1,1.0,1.0,10,10,0.2949570842035192
83,wind,e_demand,2030,1,1.0,1.0,11,11,0.2848440153600638
84,wind,e_demand,2030,1,1.0,1.0,12,12,0.2834879528633064
85,wind,e_demand,2030,1,1.0,1.0,13,13,0.2822310056101464
86,wind,e_demand,2030,1,1.0,1.0,14,14,0.2881060406972634
87,wind,e_demand,2030,1,1.0,1.0,15,15,0.29574801376870286
88,wind,e_demand,2030,1,1.0,1.0,16,16,0.2855452465794607
89,wind,e_demand,2030,1,1.0,1.0,17,17,0.2594500029786235
90,wind,e_demand,2030,1,1.0,1.0,18,18,0.23642002196581446
91,wind,e_demand,2030,1,1.0,1.0,19,19,0.22344219455333156
92,wind,e_demand,2030,1,1.0,1.0,20,20,0.21719095510610956
93,wind,e_demand,2030,1,1.0,1.0,21,21,0.22289280642606293
94,wind,e_demand,2030,1,1.0,1.0,22,22,0.23192627177826927
95,wind,e_demand,2030,1,1.0,1.0,23,23,0.2417668362950207
96,wind,e_demand,2030,1,1.0,1.0,24,24,0.2549610502189257
97,solar,e_demand,2030,1,1.0,1.0,1,1,0.0
98,solar,e_demand,2030,1,1.0,1.0,2,2,0.0
99,solar,e_demand,2030,1,1.0,1.0,3,3,0.0
100,solar,e_demand,2030,1,1.0,1.0,4,4,0.0
101,solar,e_demand,2030,1,1.0,1.0,5,5,0.0
102,solar,e_demand,2030,1,1.0,1.0,6,6,0.0
103,solar,e_demand,2030,1,1.0,1.0,7,7,0.0
104,solar,e_demand,2030,1,1.0,1.0,8,8,0.0
105,solar,e_demand,2030,1,1.0,1.0,9,9,0.02883416382902591
106,solar,e_demand,2030,1,1.0,1.0,10,10,0.14716221231916743
107,solar,e_demand,2030,1,1.0,1.0,11,11,0.2553425955435371
108,solar,e_demand,2030,1,1.0,1.0,12,12,0.32455135972251037
109,solar,e_demand,2030,1,1.0,1.0,13,13,0.3870220231521047
110,solar,e_demand,2030,1,1.0,1.0,14,14,0.41592046690590523
111,solar,e_demand,2030,1,1.0,1.0,15,15,0.3607671171849256
112,solar,e_demand,2030,1,1.0,1.0,16,16,0.23246743385715823
113,solar,e_demand,2030,1,1.0,1.0,17,17,0.08495006609644692
114,solar,e_demand,2030,1,1.0,1.0,18,18,0.0
115,solar,e_demand,2030,1,1.0,1.0,19,19,0.0
116,solar,e_demand,2030,1,1.0,1.0,20,20,0.0
117,solar,e_demand,2030,1,1.0,1.0,21,21,0.0
118,solar,e_demand,2030,1,1.0,1.0,22,22,0.0
119,solar,e_demand,2030,1,1.0,1.0,23,23,0.0
120,solar,e_demand,2030,1,1.0,1.0,24,24,0.0
121,wind_offshore,e_demand,2030,1,1.0,1.0,1,1,0.383642702473536
122,wind_offshore,e_demand,2030,1,1.0,1.0,2,2,0.377854868432144
123,wind_offshore,e_demand,2030,1,1.0,1.0,3,3,0.37341641566713624
124,wind_offshore,e_demand,2030,1,1.0,1.0,4,4,0.37361029568514176
125,wind_offshore,e_demand,2030,1,1.0,1.0,5,5,0.37425906520367147
126,wind_offshore,e_demand,2030,1,1.0,1.0,6,6,0.3789385110849061
127,wind_offshore,e_demand,2030,1,1.0,1.0,7,7,0.3803519519481655
128,wind_offshore,e_demand,2030,1,1.0,1.0,8,8,0.38225423926993524
129,wind_offshore,e_demand,2030,1,1.0,1.0,9,9,0.3824344609066874
130,wind_offshore,e_demand,2030,1,1.0,1.0,10,10,0.38053168850597613
131,wind_offshore,e_demand,2030,1,1.0,1.0,11,11,0.30410062799383897
132,wind_offshore,e_demand,2030,1,1.0,1.0,12,12,0.2364772456275741
133,wind_offshore,e_demand,2030,1,1.0,1.0,13,13,0.25689542680095023
134,wind_offshore,e_demand,2030,1,1.0,1.0,14,14,0.19836091695072683
135,wind_offshore,e_demand,2030,1,1.0,1.0,15,15,0.19544864008878682
136,wind_offshore,e_demand,2030,1,1.0,1.0,16,16,0.28137450328277086
137,wind_offshore,e_demand,2030,1,1.0,1.0,17,17,0.3904547543778111
138,wind_offshore,e_demand,2030,1,1.0,1.0,18,18,0.3887563449192995
139,wind_offshore,e_demand,2030,1,1.0,1.0,19,19,0.3840040962844884
140,wind_offshore,e_demand,2030,1,1.0,1.0,20,20,0.38458275385347757
141,wind_offshore,e_demand,2030,1,1.0,1.0,21,21,0.3806685218813312
142,wind_offshore,e_demand,2030,1,1.0,1.0,22,22,0.3774071839276808
143,wind_offshore,e_demand,2030,1,1.0,1.0,23,23,0.381701489648754
144,wind_offshore,e_demand,2030,1,1.0,1.0,24,24,0.37643209672327466
145,battery,e_demand,2030,1,1.0,1.0,1,1,0.0
146,battery,e_demand,2030,1,1.0,1.0,2,2,0.0
147,battery,e_demand,2030,1,1.0,1.0,3,3,0.0
148,battery,e_demand,2030,1,1.0,1.0,4,4,0.0
149,battery,e_demand,2030,1,1.0,1.0,5,5,0.0
150,battery,e_demand,2030,1,1.0,1.0,6,6,0.0
