id,asset,year,rep_period,time_block_start,time_block_end,solution
90,battery,2030,4,18,18,0.2
91,battery,2030,4,19,19,0.17152415613708544
92,battery,2030,4,20,20,0.17152415613708544
93,battery,2030,4,21,21,0.17152415613708544
94,battery,2030,4,22,22,0.17152415613708544
95,battery,2030,4,23,23,0.08576207806854272
96,battery,2030,4,24,24,0.0
97,battery,2030,5,1,1,0.0
98,battery,2030,5,2,2,0.0
99,battery,2030,5,3,3,0.0
100,battery,2030,5,4,4,0.0
101,battery,2030,5,5,5,0.0
102,battery,2030,5,6,6,0.0
103,battery,2030,5,7,7,0.0
104,battery,2030,5,8,8,0.0
105,battery,2030,5,9,9,0.0
106,battery,2030,5,10,10,0.0
107,battery,2030,5,11,11,0.0
108,battery,2030,5,12,12,0.0
109,battery,2030,5,13,13,0.0
110,battery,2030,5,14,14,0.0
111,battery,2030,5,15,15,0.0
112,battery,2030,5,16,16,0.0
113,battery,2030,5,17,17,0.0
114,battery,2030,5,18,18,0.0
115,battery,2030,5,19,19,0.0
116,battery,2030,5,20,20,0.0
117,battery,2030,5,21,21,0.0
118,battery,2030,5,22,22,0.0
119,battery,2030,5,23,23,0.0
120,battery,2030,5,24,24,0.0
121,battery,2030,6,1,1,0.0
122,battery,2030,6,2,2,0.0
123,battery,2030,6,3,3,0.0
124,battery,2030,6,4,4,0.0
125,battery,2030,6,5,5,0.0
126,battery,2030,6,6,6,0.0
127,battery,2030,6,7,7,0.0
128,battery,2030,6,8,8,0.0
129,battery,2030,6,9,9,0.0
130,battery,2030,6,10,10,0.0
131,battery,2030,6,11,11,0.0
132,battery,2030,6,12,12,0.0
133,battery,2030,6,13,13,0.0
134,battery,2030,6,14,14,0.0
135,battery,2030,6,15,15,0.0
136,battery,2030,6,16,16,0.0
137,battery,2030,6,17,17,0.0
138,battery,2030,6,18,18,0.0
139,battery,2030,6,19,19,0.0
140,battery,2030,6,20,20,0.0
141,battery,2030,6,21,21,0.0
142,battery,2030,6,22,22,0.0
143,battery,2030,6,23,23,0.0
144,battery,2030,6,24,24,0.0
145,battery,2030,7,1,1,0.0
146,battery,2030,7,2,2,0.0
147,battery,2030,7,3,3,0.0
148,battery,2030,7,4,4,0.0
149,battery,2030,7,5,5,0.0
150,battery,2030,7,6,6,0.0
151,battery,2030,7,7,7,0.0
152,battery,2030,7,8,8,0.0
153,battery,2030,7,9,9,0.0
154,battery,2030,7,10,10,0.0
155,battery,2030,7,11,11,0.0
156,battery,2030,7,12,12,0.0
157,battery,2030,7,13,13,0.07724942946277544
158,battery,2030,7,14,14,0.0861720265958938
159,battery,2030,7,15,15,0.0861720265958938
160,battery,2030,7,16,16,0.1635723020527536
161,battery,2030,7,17,17,0.2
162,battery,2030,7,18,18,0.2
163,battery,2030,7,19,19,0.2
164,battery,2030,7,20,20,0.2
165,battery,2030,7,21,21,0.2
166,battery,2030,7,22,22,0.17152415613708544
167,battery,2030,7,23,23,0.08576207806854272
168,battery,2030,7,24,24,0.0
169,battery,2030,8,1,1,0.05952309210599777
170,battery,2030,8,2,2,0.05952309210599777
171,battery,2030,8,3,3,0.13692336756285758
172,battery,2030,8,4,4,0.13692336756285758
173,battery,2030,8,5,5,0.13692336756285758
174,battery,2030,8,6,6,0.13692336756285758
175,battery,2030,8,7,7,0.13692336756285758
176,battery,2030,8,8,8,0.13692336756285758
177,battery,2030,8,9,9,0.13692336756285758
178,battery,2030,8,10,10,0.12584659400165676
179,battery,2030,8,11,11,0.11326889788135082
180,battery,2030,8,12,12,0.11326889788135082
181,battery,2030,8,13,13,0.06730213279441727
182,battery,2030,8,14,14,0.0944744658467702
183,battery,2030,8,15,15,0.15368776136490686
184,battery,2030,8,16,16,0.2
185,battery,2030,8,17,17,0.2
186,battery,2030,8,18,18,0.18457980312131644
187,battery,2030,8,19,19,0.1337461112134108
188,battery,2030,8,20,20,0.07056513886555897
189,battery,2030,8,21,21,0.025855102611626636
190,battery,2030,8,22,22,0.0
191,battery,2030,8,23,23,0.0
192,battery,2030,8,24,24,0.0
193,battery,2030,9,1,1,0.0
194,battery,2030,9,2,2,0.0
195,battery,2030,9,3,3,0.0
196,battery,2030,9,4,4,0.0
197,battery,2030,9,5,5,0.0
198,battery,2030,9,6,6,0.0
199,battery,2030,9,7,7,0.0
200,battery,2030,9,8,8,0.0
201,battery,2030,9,9,9,0.0
202,battery,2030,9,10,10,0.0
203,battery,2030,9,11,11,0.0
204,battery,2030,9,12,12,0.0
205,battery,2030,9,13,13,0.0
206,battery,2030,9,14,14,0.0
207,battery,2030,9,15,15,0.0
208,battery,2030,9,16,16,0.0
209,battery,2030,9,17,17,0.0
210,battery,2030,9,18,18,0.0
211,battery,2030,9,19,19,0.0
212,battery,2030,9,20,20,0.0
213,battery,2030,9,21,21,0.0
214,battery,2030,9,22,22,0.0
215,battery,2030,9,23,23,0.0
216,battery,2030,9,24,24,0.0
217,battery,2030,10,1,1,0.0
218,battery,2030,10,2,2,0.0
219,battery,2030,10,3,3,0.0
220,battery,2030,10,4,4,0.0
221,battery,2030,10,5,5,0.0
222,battery,2030,10,6,6,0.0
223,battery,2030,10,7,7,0.0
224,battery,2030,10,8,8,0.0
225,battery,2030,10,9,9,0.0
226,battery,2030,10,10,10,0.0
227,battery,2030,10,11,11,0.0
228,battery,2030,10,12,12,0.0
229,battery,2030,10,13,13,0.0
230,battery,2030,10,14,14,0.0
231,battery,2030,10,15,15,0.0
232,battery,2030,10,16,16,0.0
233,battery,2030,10,17,17,0.0
234,battery,2030,10,18,18,0.0
235,battery,2030,10,19,19,0.0
236,battery,2030,10,20,20,0.0
237,battery,2030,10,21,21,0.0
238,battery,2030,10,22,22,0.0
239,battery,2030,10,23,23,0.0
240,battery,2030,10,24,24,0.0
241,battery,2030,11,1,1,0.0
242,battery,2030,11,2,2,0.0
243,battery,2030,11,3,3,0.0
244,battery,2030,11,4,4,0.0
245,battery,2030,11,5,5,0.0
246,battery,2030,11,6,6,0.0
247,battery,2030,11,7,7,0.0
248,battery,2030,11,8,8,0.0
249,battery,2030,11,9,9,0.0
250,battery,2030,11,10,10,0.0
251,battery,2030,11,11,11,0.0
252,battery,2030,11,12,12,0.0
253,battery,2030,11,13,13,0.0
254,battery,2030,11,14,14,0.0
255,battery,2030,11,15,15,0.0
256,battery,2030,11,16,16,0.0
257,battery,2030,11,17,17,0.0
258,battery,2030,11,18,18,0.0
259,battery,2030,11,19,19,0.0
260,battery,2030,11,20,20,0.0
261,battery,2030,11,21,21,0.0
262,battery,2030,11,22,22,0.0
263,battery,2030,11,23,23,0.0
264,battery,2030,11,24,24,0.0
265,battery,2030,12,1,1,0.0774002754568598
266,battery,2030,12,2,2,0.1548005509137196
267,battery,2030,12,3,3,0.16365648996886206
268,battery,2030,12,4,4,0.16365648996886206
269,battery,2030,12,5,5,0.16365648996886206
270,battery,2030,12,6,6,0.16365648996886206
271,battery,2030,12,7,7,0.16365648996886206
272,battery,2030,12,8,8,0.16365648996886206
273,battery,2030,12,9,9,0.16365648996886206
274,battery,2030,12,10,10,0.16365648996886206
275,battery,2030,12,11,11,0.16365648996886206
276,battery,2030,12,12,12,0.16365648996886206
277,battery,2030,12,13,13,0.16365648996886206
278,battery,2030,12,14,14,0.16365648996886206
279,battery,2030,12,15,15,0.16365648996886206
280,battery,2030,12,16,16,0.16365648996886206
281,battery,2030,12,17,17,0.16365648996886206
282,battery,2030,12,18,18,0.16365648996886206
283,battery,2030,12,19,19,0.13270203361527252
284,battery,2030,12,20,20,0.06363911696529324
285,battery,2030,12,21,21,0.0
286,battery,2030,12,22,22,0.0
287,battery,2030,12,23,23,0.0
288,battery,2030,12,24,24,0.0
