id,asset,year,rep_period,time_block_start,time_block_end,solution
100,battery,2030,5,4,4,0.12482988055620144
101,battery,2030,5,5,5,0.12219795702562293
102,battery,2030,5,6,6,0.07328351569565453
103,battery,2030,5,7,7,0.008157148011835647
104,battery,2030,5,8,8,0.0
105,battery,2030,5,9,9,0.0
106,battery,2030,5,10,10,0.0
107,battery,2030,5,11,11,0.0
108,battery,2030,5,12,12,0.0
109,battery,2030,5,13,13,0.06733300388890627
110,battery,2030,5,14,14,0.07546260475454782
111,battery,2030,5,15,15,0.14279560864345409
112,battery,2030,5,16,16,0.2
113,battery,2030,5,17,17,0.2
114,battery,2030,5,18,18,0.19322752867782048
115,battery,2030,5,19,19,0.11862032215271659
116,battery,2030,5,20,20,0.04401311562761269
117,battery,2030,5,21,21,0.0
118,battery,2030,5,22,22,0.0
119,battery,2030,5,23,23,0.0
120,battery,2030,5,24,24,0.0
121,battery,2030,6,1,1,0.06733300388890627
122,battery,2030,6,2,2,0.13367336899752338
123,battery,2030,6,3,3,0.13367336899752338
124,battery,2030,6,4,4,0.13367336899752338
125,battery,2030,6,5,5,0.13367336899752338
126,battery,2030,6,6,6,0.13367336899752338
127,battery,2030,6,7,7,0.13367336899752338
128,battery,2030,6,8,8,0.13367336899752338
129,battery,2030,6,9,9,0.13367336899752338
130,battery,2030,6,10,10,0.13367336899752338
131,battery,2030,6,11,11,0.13367336899752338
132,battery,2030,6,12,12,0.13367336899752338
133,battery,2030,6,13,13,0.13367336899752338
134,battery,2030,6,14,14,0.13367336899752338
135,battery,2030,6,15,15,0.13367336899752338
136,battery,2030,6,16,16,0.13367336899752338
137,battery,2030,6,17,17,0.13367336899752338
138,battery,2030,6,18,18,0.13367336899752338
139,battery,2030,6,19,19,0.11419635585656707
140,battery,2030,6,20,20,0.055598742890307466
141,battery,2030,6,21,21,0.0
142,battery,2030,6,22,22,0.0
143,battery,2030,6,23,23,0.0
144,battery,2030,6,24,24,0.0
145,battery,2030,7,1,1,0.0
146,battery,2030,7,2,2,0.0
147,battery,2030,7,3,3,0.0
148,battery,2030,7,4,4,0.0
149,battery,2030,7,5,5,0.0
150,battery,2030,7,6,6,0.0
151,battery,2030,7,7,7,0.0
152,battery,2030,7,8,8,0.0
153,battery,2030,7,9,9,0.0
154,battery,2030,7,10,10,0.0
155,battery,2030,7,11,11,0.0
156,battery,2030,7,12,12,0.0
157,battery,2030,7,13,13,0.0
158,battery,2030,7,14,14,0.0
159,battery,2030,7,15,15,0.0
160,battery,2030,7,16,16,0.0
161,battery,2030,7,17,17,0.0
162,battery,2030,7,18,18,0.0
163,battery,2030,7,19,19,0.0
164,battery,2030,7,20,20,0.0
165,battery,2030,7,21,21,0.0
166,battery,2030,7,22,22,0.0
167,battery,2030,7,23,23,0.0
168,battery,2030,7,24,24,0.0
169,battery,2030,8,1,1,0.06733300388890627
170,battery,2030,8,2,2,0.09027398468244516
171,battery,2030,8,3,3,0.09027398468244516
172,battery,2030,8,4,4,0.09027398468244516
173,battery,2030,8,5,5,0.09027398468244516
174,battery,2030,8,6,6,0.09027398468244516
175,battery,2030,8,7,7,0.09027398468244516
176,battery,2030,8,8,8,0.09027398468244516
177,battery,2030,8,9,9,0.09027398468244516
178,battery,2030,8,10,10,0.09027398468244516
179,battery,2030,8,11,11,0.09027398468244516
180,battery,2030,8,12,12,0.09027398468244516
181,battery,2030,8,13,13,0.09027398468244516
182,battery,2030,8,14,14,0.09027398468244516
183,battery,2030,8,15,15,0.09027398468244516
184,battery,2030,8,16,16,0.09027398468244516
185,battery,2030,8,17,17,0.09027398468244516
186,battery,2030,8,18,18,0.09027398468244516
187,battery,2030,8,19,19,0.08314045207712419
188,battery,2030,8,20,20,0.038819496764496544
189,battery,2030,8,21,21,0.0
190,battery,2030,8,22,22,0.0
191,battery,2030,8,23,23,0.0
192,battery,2030,8,24,24,0.0
