id,from_asset,to_asset,year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
1,ens,e_demand,2030,1,1.0,1.0,1,1,0.0
2,ens,e_demand,2030,1,1.0,1.0,2,2,0.0
3,ens,e_demand,2030,1,1.0,1.0,3,3,0.0
4,ens,e_demand,2030,1,1.0,1.0,4,4,0.0
5,ens,e_demand,2030,1,1.0,1.0,5,5,0.0
6,ens,e_demand,2030,1,1.0,1.0,6,6,0.0
7,ens,e_demand,2030,1,1.0,1.0,7,7,0.0
8,ens,e_demand,2030,1,1.0,1.0,8,8,0.0
9,ens,e_demand,2030,1,1.0,1.0,9,9,0.0
10,ens,e_demand,2030,1,1.0,1.0,10,10,0.0
11,ens,e_demand,2030,1,1.0,1.0,11,11,0.0
12,ens,e_demand,2030,1,1.0,1.0,12,12,0.0
13,ens,e_demand,2030,1,1.0,1.0,13,13,0.0
14,ens,e_demand,2030,1,1.0,1.0,14,14,0.0
15,ens,e_demand,2030,1,1.0,1.0,15,15,0.0
16,ens,e_demand,2030,1,1.0,1.0,16,16,0.0
17,ens,e_demand,2030,1,1.0,1.0,17,17,0.0
18,ens,e_demand,2030,1,1.0,1.0,18,18,0.0
19,ens,e_demand,2030,1,1.0,1.0,19,19,0.0
20,ens,e_demand,2030,1,1.0,1.0,20,20,0.0
21,ens,e_demand,2030,1,1.0,1.0,21,21,0.0
22,ens,e_demand,2030,1,1.0,1.0,22,22,0.0
23,ens,e_demand,2030,1,1.0,1.0,23,23,0.0
24,ens,e_demand,2030,1,1.0,1.0,24,24,0.0
25,ocgt,e_demand,2030,1,1.0,1.0,1,1,0.0
26,ocgt,e_demand,2030,1,1.0,1.0,2,2,0.0
27,ocgt,e_demand,2030,1,1.0,1.0,3,3,0.0
28,ocgt,e_demand,2030,1,1.0,1.0,4,4,0.0
29,ocgt,e_demand,2030,1,1.0,1.0,5,5,0.0
30,ocgt,e_demand,2030,1,1.0,1.0,6,6,0.0
31,ocgt,e_demand,2030,1,1.0,1.0,7,7,0.0
32,ocgt,e_demand,2030,1,1.0,1.0,8,8,0.06201210614132813
33,ocgt,e_demand,2030,1,1.0,1.0,9,9,0.11388021533427363
34,ocgt,e_demand,2030,1,1.0,1.0,10,10,0.10663911702155741
35,ocgt,e_demand,2030,1,1.0,1.0,11,11,0.09833329124409287
36,ocgt,e_demand,2030,1,1.0,1.0,12,12,0.05167391802214244
37,ocgt,e_demand,2030,1,1.0,1.0,13,13,0.03796326198473253
38,ocgt,e_demand,2030,1,1.0,1.0,14,14,0.024792032527044316
39,ocgt,e_demand,2030,1,1.0,1.0,15,15,0.005940469834210975
40,ocgt,e_demand,2030,1,1.0,1.0,16,16,0.035699222486822654
41,ocgt,e_demand,2030,1,1.0,1.0,17,17,0.07161051897709818
42,ocgt,e_demand,2030,1,1.0,1.0,18,18,0.12453746675035338
43,ocgt,e_demand,2030,1,1.0,1.0,19,19,0.17073268410604847
44,ocgt,e_demand,2030,1,1.0,1.0,20,20,0.21133812316202127
45,ocgt,e_demand,2030,1,1.0,1.0,21,21,0.21319391571685897
46,ocgt,e_demand,2030,1,1.0,1.0,22,22,0.15331808138127412
47,ocgt,e_demand,2030,1,1.0,1.0,23,23,0.0708368698261338
48,ocgt,e_demand,2030,1,1.0,1.0,24,24,0.03077317432816351
49,ccgt,e_demand,2030,1,1.0,1.0,1,1,0.738714192133944
50,ccgt,e_demand,2030,1,1.0,1.0,2,2,0.7247237170666962
51,ccgt,e_demand,2030,1,1.0,1.0,3,3,0.6914971066969389
52,ccgt,e_demand,2030,1,1.0,1.0,4,4,0.6811509188709
53,ccgt,e_demand,2030,1,1.0,1.0,5,5,0.7048033470268296
54,ccgt,e_demand,2030,1,1.0,1.0,6,6,0.7506783390395282
55,ccgt,e_demand,2030,1,1.0,1.0,7,7,0.8062754578971829
56,ccgt,e_demand,2030,1,1.0,1.0,8,8,0.8205088326009577
57,ccgt,e_demand,2030,1,1.0,1.0,9,9,0.8205088326009577
58,ccgt,e_demand,2030,1,1.0,1.0,10,10,0.8205088326009577
59,ccgt,e_demand,2030,1,1.0,1.0,11,11,0.8205088326009577
60,ccgt,e_demand,2030,1,1.0,1.0,12,12,0.8205088326009577
61,ccgt,e_demand,2030,1,1.0,1.0,13,13,0.8205088326009577
62,ccgt,e_demand,2030,1,1.0,1.0,14,14,0.8205088326009577
63,ccgt,e_demand,2030,1,1.0,1.0,15,15,0.8205088326009577
64,ccgt,e_demand,2030,1,1.0,1.0,16,16,0.8205088326009577
65,ccgt,e_demand,2030,1,1.0,1.0,17,17,0.8205088326009577
66,ccgt,e_demand,2030,1,1.0,1.0,18,18,0.8205088326009577
67,ccgt,e_demand,2030,1,1.0,1.0,19,19,0.8205088326009577
68,ccgt,e_demand,2030,1,1.0,1.0,20,20,0.8205088326009577
69,ccgt,e_demand,2030,1,1.0,1.0,21,21,0.8205088326009577
70,ccgt,e_demand,2030,1,1.0,1.0,22,22,0.8205088326009577
71,ccgt,e_demand,2030,1,1.0,1.0,23,23,0.8205088326009577
72,ccgt,e_demand,2030,1,1.0,1.0,24,24,0.8205088326009577
73,wind,e_demand,2030,1,1.0,1.0,1,1,0.10058317506321975
74,wind,e_demand,2030,1,1.0,1.0,2,2,0.1019654794997432
75,wind,e_demand,2030,1,1.0,1.0,3,3,0.10294276617387581
76,wind,e_demand,2030,1,1.0,1.0,4,4,0.10153533037212918
77,wind,e_demand,2030,1,1.0,1.0,5,5,0.09642353895408867
78,wind,e_demand,2030,1,1.0,1.0,6,6,0.0962125839381876
79,wind,e_demand,2030,1,1.0,1.0,7,7,0.10083377113485653
80,wind,e_demand,2030,1,1.0,1.0,8,8,0.10298454771991437
81,wind,e_demand,2030,1,1.0,1.0,9,9,0.10453705192001607
82,wind,e_demand,2030,1,1.0,1.0,10,10,0.10297001217748708
83,wind,e_demand,2030,1,1.0,1.0,11,11,0.09123886740212186
84,wind,e_demand,2030,1,1.0,1.0,12,12,0.09814867317193796
85,wind,e_demand,2030,1,1.0,1.0,13,13,0.09955511136754788
86,wind,e_demand,2030,1,1.0,1.0,14,14,0.1000475236898994
87,wind,e_demand,2030,1,1.0,1.0,15,15,0.10532129456568572
88,wind,e_demand,2030,1,1.0,1.0,16,16,0.09813631409755841
89,wind,e_demand,2030,1,1.0,1.0,17,17,0.0910962300690881
90,wind,e_demand,2030,1,1.0,1.0,18,18,0.0882150616747255
91,wind,e_demand,2030,1,1.0,1.0,19,19,0.08585046392834075
92,wind,e_demand,2030,1,1.0,1.0,20,20,0.07595017573007548
93,wind,e_demand,2030,1,1.0,1.0,21,21,0.0636404874544318
94,wind,e_demand,2030,1,1.0,1.0,22,22,0.049189447282186397
95,wind,e_demand,2030,1,1.0,1.0,23,23,0.04547064256503059
96,wind,e_demand,2030,1,1.0,1.0,24,24,0.03566794843732445
97,solar,e_demand,2030,1,1.0,1.0,1,1,0.0
98,solar,e_demand,2030,1,1.0,1.0,2,2,0.0
99,solar,e_demand,2030,1,1.0,1.0,3,3,0.0
100,solar,e_demand,2030,1,1.0,1.0,4,4,0.0
101,solar,e_demand,2030,1,1.0,1.0,5,5,0.0
102,solar,e_demand,2030,1,1.0,1.0,6,6,0.0
103,solar,e_demand,2030,1,1.0,1.0,7,7,0.0
104,solar,e_demand,2030,1,1.0,1.0,8,8,0.0
105,solar,e_demand,2030,1,1.0,1.0,9,9,0.006103622282936695
106,solar,e_demand,2030,1,1.0,1.0,10,10,0.028787979327345403
107,solar,e_demand,2030,1,1.0,1.0,11,11,0.05378163402195321
108,solar,e_demand,2030,1,1.0,1.0,12,12,0.07225063838294804
109,solar,e_demand,2030,1,1.0,1.0,13,13,0.07738616868941885
110,solar,e_demand,2030,1,1.0,1.0,14,14,0.07382908485543127
111,solar,e_demand,2030,1,1.0,1.0,15,15,0.062456954681098194
112,solar,e_demand,2030,1,1.0,1.0,16,16,0.041296245353875674
113,solar,e_demand,2030,1,1.0,1.0,17,17,0.016947836017633573
114,solar,e_demand,2030,1,1.0,1.0,18,18,0.0
115,solar,e_demand,2030,1,1.0,1.0,19,19,0.0
116,solar,e_demand,2030,1,1.0,1.0,20,20,0.0
117,solar,e_demand,2030,1,1.0,1.0,21,21,0.0
118,solar,e_demand,2030,1,1.0,1.0,22,22,0.0
119,solar,e_demand,2030,1,1.0,1.0,23,23,0.0
120,solar,e_demand,2030,1,1.0,1.0,24,24,0.0
121,wind_offshore,e_demand,2030,1,1.0,1.0,1,1,0.0
122,wind_offshore,e_demand,2030,1,1.0,1.0,2,2,0.0
123,wind_offshore,e_demand,2030,1,1.0,1.0,3,3,0.0
124,wind_offshore,e_demand,2030,1,1.0,1.0,4,4,0.0
125,wind_offshore,e_demand,2030,1,1.0,1.0,5,5,0.0
126,wind_offshore,e_demand,2030,1,1.0,1.0,6,6,0.0
127,wind_offshore,e_demand,2030,1,1.0,1.0,7,7,0.0
128,wind_offshore,e_demand,2030,1,1.0,1.0,8,8,0.0
129,wind_offshore,e_demand,2030,1,1.0,1.0,9,9,0.0
130,wind_offshore,e_demand,2030,1,1.0,1.0,10,10,0.0
131,wind_offshore,e_demand,2030,1,1.0,1.0,11,11,0.0
132,wind_offshore,e_demand,2030,1,1.0,1.0,12,12,0.0
133,wind_offshore,e_demand,2030,1,1.0,1.0,13,13,0.0
134,wind_offshore,e_demand,2030,1,1.0,1.0,14,14,0.0
135,wind_offshore,e_demand,2030,1,1.0,1.0,15,15,0.0
136,wind_offshore,e_demand,2030,1,1.0,1.0,16,16,0.0
137,wind_offshore,e_demand,2030,1,1.0,1.0,17,17,0.0
138,wind_offshore,e_demand,2030,1,1.0,1.0,18,18,0.0
139,wind_offshore,e_demand,2030,1,1.0,1.0,19,19,0.0
140,wind_offshore,e_demand,2030,1,1.0,1.0,20,20,0.0
141,wind_offshore,e_demand,2030,1,1.0,1.0,21,21,0.0
142,wind_offshore,e_demand,2030,1,1.0,1.0,22,22,0.0
143,wind_offshore,e_demand,2030,1,1.0,1.0,23,23,0.0
144,wind_offshore,e_demand,2030,1,1.0,1.0,24,24,0.0
145,ens,e_demand,2030,2,1.0,1.0,1,1,0.0
146,ens,e_demand,2030,2,1.0,1.0,2,2,0.0
147,ens,e_demand,2030,2,1.0,1.0,3,3,0.0
148,ens,e_demand,2030,2,1.0,1.0,4,4,0.0
