id,asset,year,rep_period,time_block_start,time_block_end,solution
99,battery,2030,5,3,3,0.0
100,battery,2030,5,4,4,0.0
101,battery,2030,5,5,5,0.0
102,battery,2030,5,6,6,0.0
103,battery,2030,5,7,7,0.0
104,battery,2030,5,8,8,0.0
105,battery,2030,5,9,9,0.0
106,battery,2030,5,10,10,0.0
107,battery,2030,5,11,11,0.0
108,battery,2030,5,12,12,0.0
109,battery,2030,5,13,13,0.0
110,battery,2030,5,14,14,0.0
111,battery,2030,5,15,15,0.0
112,battery,2030,5,16,16,0.0
113,battery,2030,5,17,17,0.0
114,battery,2030,5,18,18,0.0
115,battery,2030,5,19,19,0.0
116,battery,2030,5,20,20,0.0
117,battery,2030,5,21,21,0.0
118,battery,2030,5,22,22,0.0
119,battery,2030,5,23,23,0.0
120,battery,2030,5,24,24,0.0
121,battery,2030,6,1,1,0.08465072134942177
122,battery,2030,6,2,2,0.08465072134942177
123,battery,2030,6,3,3,0.08465072134942177
124,battery,2030,6,4,4,0.08465072134942177
125,battery,2030,6,5,5,0.08465072134942177
126,battery,2030,6,6,6,0.08465072134942177
127,battery,2030,6,7,7,0.08465072134942177
128,battery,2030,6,8,8,0.08465072134942177
129,battery,2030,6,9,9,0.08465072134942177
130,battery,2030,6,10,10,0.08465072134942177
131,battery,2030,6,11,11,0.08465072134942177
132,battery,2030,6,12,12,0.08465072134942177
133,battery,2030,6,13,13,0.08465072134942177
134,battery,2030,6,14,14,0.1737522006997998
135,battery,2030,6,15,15,0.1737522006997998
136,battery,2030,6,16,16,0.1737522006997998
137,battery,2030,6,17,17,0.1737522006997998
138,battery,2030,6,18,18,0.1737522006997998
139,battery,2030,6,19,19,0.13389719700682945
140,battery,2030,6,20,20,0.06947048498242078
141,battery,2030,6,21,21,0.0
142,battery,2030,6,22,22,0.0
143,battery,2030,6,23,23,0.0
144,battery,2030,6,24,24,0.0
145,battery,2030,7,1,1,0.013461585867105857
146,battery,2030,7,2,2,0.013461585867105857
147,battery,2030,7,3,3,0.013461585867105857
148,battery,2030,7,4,4,0.013461585867105857
149,battery,2030,7,5,5,0.013461585867105857
150,battery,2030,7,6,6,0.013461585867105857
151,battery,2030,7,7,7,0.013461585867105857
152,battery,2030,7,8,8,0.013461585867105857
153,battery,2030,7,9,9,0.013461585867105857
154,battery,2030,7,10,10,0.013461585867105857
155,battery,2030,7,11,11,0.013461585867105857
156,battery,2030,7,12,12,0.013461585867105857
157,battery,2030,7,13,13,0.013461585867105857
158,battery,2030,7,14,14,0.013461585867105857
159,battery,2030,7,15,15,0.013461585867105857
160,battery,2030,7,16,16,0.10256306521748389
161,battery,2030,7,17,17,0.10256306521748389
162,battery,2030,7,18,18,0.10256306521748389
163,battery,2030,7,19,19,0.08666896635435295
164,battery,2030,7,20,20,0.03767390464958559
165,battery,2030,7,21,21,0.0
166,battery,2030,7,22,22,0.0
167,battery,2030,7,23,23,0.0
168,battery,2030,7,24,24,0.0
169,battery,2030,8,1,1,0.0
170,battery,2030,8,2,2,0.03336910002264782
171,battery,2030,8,3,3,0.09763342527496918
172,battery,2030,8,4,4,0.1867349046253472
173,battery,2030,8,5,5,0.2
174,battery,2030,8,6,6,0.2
175,battery,2030,8,7,7,0.12065723613699213
176,battery,2030,8,8,8,0.0471875179443737
177,battery,2030,8,9,9,0.0
178,battery,2030,8,10,10,0.07129558399814362
179,battery,2030,8,11,11,0.07129558399814362
180,battery,2030,8,12,12,0.07129558399814362
181,battery,2030,8,13,13,0.11089852064962198
182,battery,2030,8,14,14,0.11089852064962198
183,battery,2030,8,15,15,0.2
184,battery,2030,8,16,16,0.2
185,battery,2030,8,17,17,0.2
186,battery,2030,8,18,18,0.10127259905775289
187,battery,2030,8,19,19,0.00254519811550577
188,battery,2030,8,20,20,0.0
189,battery,2030,8,21,21,0.0
190,battery,2030,8,22,22,0.0
191,battery,2030,8,23,23,0.0
192,battery,2030,8,24,24,0.0
193,battery,2030,9,1,1,0.0
194,battery,2030,9,2,2,0.0
195,battery,2030,9,3,3,0.0
196,battery,2030,9,4,4,0.01598403080807723
197,battery,2030,9,5,5,0.047070363407698726
198,battery,2030,9,6,6,0.08060876825524851
199,battery,2030,9,7,7,0.0911294189895452
200,battery,2030,9,8,8,0.0911294189895452
201,battery,2030,9,9,9,0.0911294189895452
202,battery,2030,9,10,10,0.0038263825942844165
203,battery,2030,9,11,11,0.0
204,battery,2030,9,12,12,0.0035908108513198907
205,battery,2030,9,13,13,0.03189118983720547
206,battery,2030,9,14,14,0.1198175758113908
207,battery,2030,9,15,15,0.2
208,battery,2030,9,16,16,0.2
209,battery,2030,9,17,17,0.10127259905775289
210,battery,2030,9,18,18,0.10127259905775289
211,battery,2030,9,19,19,0.00254519811550577
212,battery,2030,9,20,20,0.0
213,battery,2030,9,21,21,0.0
214,battery,2030,9,22,22,0.0
215,battery,2030,9,23,23,0.0
216,battery,2030,9,24,24,0.0
217,battery,2030,10,1,1,0.0
218,battery,2030,10,2,2,0.0
219,battery,2030,10,3,3,0.0
220,battery,2030,10,4,4,0.0
221,battery,2030,10,5,5,0.0
222,battery,2030,10,6,6,0.0
223,battery,2030,10,7,7,0.0
224,battery,2030,10,8,8,0.0
225,battery,2030,10,9,9,0.0
226,battery,2030,10,10,10,0.0
227,battery,2030,10,11,11,0.0
228,battery,2030,10,12,12,0.0
229,battery,2030,10,13,13,0.0
230,battery,2030,10,14,14,0.0
231,battery,2030,10,15,15,0.0
232,battery,2030,10,16,16,0.0
233,battery,2030,10,17,17,0.0
234,battery,2030,10,18,18,0.0
235,battery,2030,10,19,19,0.0
236,battery,2030,10,20,20,0.0
237,battery,2030,10,21,21,0.0
238,battery,2030,10,22,22,0.0
239,battery,2030,10,23,23,0.0
240,battery,2030,10,24,24,0.0
241,battery,2030,11,1,1,0.08910147935037803
242,battery,2030,11,2,2,0.17820295870075606
243,battery,2030,11,3,3,0.17820295870075606
244,battery,2030,11,4,4,0.17820295870075606
245,battery,2030,11,5,5,0.17820295870075606
246,battery,2030,11,6,6,0.17820295870075606
247,battery,2030,11,7,7,0.17820295870075606
248,battery,2030,11,8,8,0.17820295870075606
249,battery,2030,11,9,9,0.17820295870075606
250,battery,2030,11,10,10,0.17820295870075606
251,battery,2030,11,11,11,0.17820295870075606
252,battery,2030,11,12,12,0.17820295870075606
253,battery,2030,11,13,13,0.17820295870075606
254,battery,2030,11,14,14,0.17820295870075606
255,battery,2030,11,15,15,0.17820295870075606
256,battery,2030,11,16,16,0.2
257,battery,2030,11,17,17,0.2
258,battery,2030,11,18,18,0.2
259,battery,2030,11,19,19,0.2
260,battery,2030,11,20,20,0.1426954018824703
261,battery,2030,11,21,21,0.04396800094022317
262,battery,2030,11,22,22,0.0
263,battery,2030,11,23,23,0.0
264,battery,2030,11,24,24,0.0
265,battery,2030,12,1,1,0.018933670974671007
266,battery,2030,12,2,2,0.06546580567154822
267,battery,2030,12,3,3,0.13850524403437636
268,battery,2030,12,4,4,0.14143855202949146
269,battery,2030,12,5,5,0.2
270,battery,2030,12,6,6,0.2
271,battery,2030,12,7,7,0.17676431932668435
272,battery,2030,12,8,8,0.07803691838443724
273,battery,2030,12,9,9,0.0
274,battery,2030,12,10,10,0.0
275,battery,2030,12,11,11,0.0
276,battery,2030,12,12,12,0.0
277,battery,2030,12,13,13,0.08910147935037803
278,battery,2030,12,14,14,0.17820295870075606
279,battery,2030,12,15,15,0.2
280,battery,2030,12,16,16,0.2
281,battery,2030,12,17,17,0.2
282,battery,2030,12,18,18,0.2
283,battery,2030,12,19,19,0.10127259905775289
284,battery,2030,12,20,20,0.00254519811550577
285,battery,2030,12,21,21,0.0
286,battery,2030,12,22,22,0.0
287,battery,2030,12,23,23,0.0
288,battery,2030,12,24,24,0.0
289,battery,2030,13,1,1,0.015287274855209115
290,battery,2030,13,2,2,0.015287274855209115
291,battery,2030,13,3,3,0.04316379782752061
292,battery,2030,13,4,4,0.04316379782752061
293,battery,2030,13,5,5,0.06187369540742366
294,battery,2030,13,6,6,0.03862954395434951
295,battery,2030,13,7,7,0.0
296,battery,2030,13,8,8,0.0
297,battery,2030,13,9,9,0.0
298,battery,2030,13,10,10,0.0
299,battery,2030,13,11,11,0.0
300,battery,2030,13,12,12,0.0
301,battery,2030,13,13,13,0.0
302,battery,2030,13,14,14,0.0
303,battery,2030,13,15,15,0.0
304,battery,2030,13,16,16,0.0
305,battery,2030,13,17,17,0.0
306,battery,2030,13,18,18,0.0
307,battery,2030,13,19,19,0.0
308,battery,2030,13,20,20,0.0
309,battery,2030,13,21,21,0.0
310,battery,2030,13,22,22,0.0
311,battery,2030,13,23,23,0.0
312,battery,2030,13,24,24,0.0
313,battery,2030,14,1,1,0.0
314,battery,2030,14,2,2,0.0
315,battery,2030,14,3,3,0.0
316,battery,2030,14,4,4,0.0
317,battery,2030,14,5,5,0.0
318,battery,2030,14,6,6,0.0
319,battery,2030,14,7,7,0.0
320,battery,2030,14,8,8,0.0
321,battery,2030,14,9,9,0.0
322,battery,2030,14,10,10,0.0
323,battery,2030,14,11,11,0.0
324,battery,2030,14,12,12,0.0
325,battery,2030,14,13,13,0.0
326,battery,2030,14,14,14,0.0
327,battery,2030,14,15,15,0.0
328,battery,2030,14,16,16,0.0
329,battery,2030,14,17,17,0.0
330,battery,2030,14,18,18,0.0
331,battery,2030,14,19,19,0.0
332,battery,2030,14,20,20,0.0
333,battery,2030,14,21,21,0.0
334,battery,2030,14,22,22,0.0
335,battery,2030,14,23,23,0.0
336,battery,2030,14,24,24,0.0
337,battery,2030,15,1,1,0.0
338,battery,2030,15,2,2,0.0
339,battery,2030,15,3,3,0.0
340,battery,2030,15,4,4,0.0
341,battery,2030,15,5,5,0.0
342,battery,2030,15,6,6,0.0
343,battery,2030,15,7,7,0.0
344,battery,2030,15,8,8,0.0
345,battery,2030,15,9,9,0.0
346,battery,2030,15,10,10,0.0
347,battery,2030,15,11,11,0.0
348,battery,2030,15,12,12,0.0
349,battery,2030,15,13,13,0.0
350,battery,2030,15,14,14,0.0
351,battery,2030,15,15,15,0.0
352,battery,2030,15,16,16,0.0
353,battery,2030,15,17,17,0.0
354,battery,2030,15,18,18,0.0
355,battery,2030,15,19,19,0.0
356,battery,2030,15,20,20,0.0
357,battery,2030,15,21,21,0.0
358,battery,2030,15,22,22,0.0
359,battery,2030,15,23,23,0.0
360,battery,2030,15,24,24,0.0
361,battery,2030,16,1,1,0.0
362,battery,2030,16,2,2,0.0
363,battery,2030,16,3,3,0.0
364,battery,2030,16,4,4,0.0
365,battery,2030,16,5,5,0.0
366,battery,2030,16,6,6,0.0
367,battery,2030,16,7,7,0.0
368,battery,2030,16,8,8,0.0
369,battery,2030,16,9,9,0.0
370,battery,2030,16,10,10,0.0
371,battery,2030,16,11,11,0.0
372,battery,2030,16,12,12,0.0
373,battery,2030,16,13,13,0.0
374,battery,2030,16,14,14,0.0
375,battery,2030,16,15,15,0.0
376,battery,2030,16,16,16,0.0
377,battery,2030,16,17,17,0.0
378,battery,2030,16,18,18,0.0
379,battery,2030,16,19,19,0.0
380,battery,2030,16,20,20,0.0
381,battery,2030,16,21,21,0.0
382,battery,2030,16,22,22,0.0
383,battery,2030,16,23,23,0.0
384,battery,2030,16,24,24,0.0
