id,from_asset,to_asset,year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
1,ens,e_demand,2030,1,1.0,1.0,1,1,0.0
2,ens,e_demand,2030,1,1.0,1.0,2,2,0.0
3,ens,e_demand,2030,1,1.0,1.0,3,3,0.0
4,ens,e_demand,2030,1,1.0,1.0,4,4,0.0
5,ens,e_demand,2030,1,1.0,1.0,5,5,0.0
6,ens,e_demand,2030,1,1.0,1.0,6,6,0.0
7,ens,e_demand,2030,1,1.0,1.0,7,7,0.0
8,ens,e_demand,2030,1,1.0,1.0,8,8,0.0
9,ens,e_demand,2030,1,1.0,1.0,9,9,0.0
10,ens,e_demand,2030,1,1.0,1.0,10,10,0.0
11,ens,e_demand,2030,1,1.0,1.0,11,11,0.0
12,ens,e_demand,2030,1,1.0,1.0,12,12,0.0
13,ens,e_demand,2030,1,1.0,1.0,13,13,0.0
14,ens,e_demand,2030,1,1.0,1.0,14,14,0.0
15,ens,e_demand,2030,1,1.0,1.0,15,15,0.0
16,ens,e_demand,2030,1,1.0,1.0,16,16,0.0
17,ens,e_demand,2030,1,1.0,1.0,17,17,0.0
18,ens,e_demand,2030,1,1.0,1.0,18,18,0.0
19,ens,e_demand,2030,1,1.0,1.0,19,19,0.0
20,ens,e_demand,2030,1,1.0,1.0,20,20,0.0
21,ens,e_demand,2030,1,1.0,1.0,21,21,0.0
22,ens,e_demand,2030,1,1.0,1.0,22,22,0.0
23,ens,e_demand,2030,1,1.0,1.0,23,23,0.0
24,ens,e_demand,2030,1,1.0,1.0,24,24,0.0
25,wind_offshore,e_demand,2030,1,1.0,1.0,1,1,0.0
26,wind_offshore,e_demand,2030,1,1.0,1.0,2,2,0.0
27,wind_offshore,e_demand,2030,1,1.0,1.0,3,3,0.0
28,wind_offshore,e_demand,2030,1,1.0,1.0,4,4,0.0
29,wind_offshore,e_demand,2030,1,1.0,1.0,5,5,0.0
30,wind_offshore,e_demand,2030,1,1.0,1.0,6,6,0.0
31,wind_offshore,e_demand,2030,1,1.0,1.0,7,7,0.0
32,wind_offshore,e_demand,2030,1,1.0,1.0,8,8,0.0
33,wind_offshore,e_demand,2030,1,1.0,1.0,9,9,0.0
34,wind_offshore,e_demand,2030,1,1.0,1.0,10,10,0.0
35,wind_offshore,e_demand,2030,1,1.0,1.0,11,11,0.0
36,wind_offshore,e_demand,2030,1,1.0,1.0,12,12,0.0
37,wind_offshore,e_demand,2030,1,1.0,1.0,13,13,0.0
38,wind_offshore,e_demand,2030,1,1.0,1.0,14,14,0.0
39,wind_offshore,e_demand,2030,1,1.0,1.0,15,15,0.0
40,wind_offshore,e_demand,2030,1,1.0,1.0,16,16,0.0
41,wind_offshore,e_demand,2030,1,1.0,1.0,17,17,0.09617813529950714
42,wind_offshore,e_demand,2030,1,1.0,1.0,18,18,0.2215230577035574
43,wind_offshore,e_demand,2030,1,1.0,1.0,19,19,0.2735157055796372
44,wind_offshore,e_demand,2030,1,1.0,1.0,20,20,0.23355988705235464
45,wind_offshore,e_demand,2030,1,1.0,1.0,21,21,0.3016344343178599
46,wind_offshore,e_demand,2030,1,1.0,1.0,22,22,0.24752721879994477
47,wind_offshore,e_demand,2030,1,1.0,1.0,23,23,0.17598832886718607
48,wind_offshore,e_demand,2030,1,1.0,1.0,24,24,0.05127649614819829
49,e_demand,battery,2030,1,1.0,1.0,1,1,0.0
50,e_demand,battery,2030,1,1.0,1.0,2,2,0.07996745417047879
51,e_demand,battery,2030,1,1.0,1.0,3,3,0.0
52,e_demand,battery,2030,1,1.0,1.0,4,4,0.07996745417047879
53,e_demand,battery,2030,1,1.0,1.0,5,5,0.0
54,e_demand,battery,2030,1,1.0,1.0,6,6,0.01055493049470753
55,e_demand,battery,2030,1,1.0,1.0,7,7,0.0
56,e_demand,battery,2030,1,1.0,1.0,8,8,0.0
57,e_demand,battery,2030,1,1.0,1.0,9,9,0.0
58,e_demand,battery,2030,1,1.0,1.0,10,10,0.0
59,e_demand,battery,2030,1,1.0,1.0,11,11,0.0014433178523262091
60,e_demand,battery,2030,1,1.0,1.0,12,12,0.0
61,e_demand,battery,2030,1,1.0,1.0,13,13,0.0669852371938987
62,e_demand,battery,2030,1,1.0,1.0,14,14,0.0
63,e_demand,battery,2030,1,1.0,1.0,15,15,0.0
64,e_demand,battery,2030,1,1.0,1.0,16,16,0.0
65,e_demand,battery,2030,1,1.0,1.0,17,17,0.0
66,e_demand,battery,2030,1,1.0,1.0,18,18,0.0
67,e_demand,battery,2030,1,1.0,1.0,19,19,0.0
68,e_demand,battery,2030,1,1.0,1.0,20,20,0.0
69,e_demand,battery,2030,1,1.0,1.0,21,21,0.0
70,e_demand,battery,2030,1,1.0,1.0,22,22,0.0
71,e_demand,battery,2030,1,1.0,1.0,23,23,0.0
72,e_demand,battery,2030,1,1.0,1.0,24,24,0.0
73,ccgt,e_demand,2030,1,1.0,1.0,1,1,0.0
74,ccgt,e_demand,2030,1,1.0,1.0,2,2,0.0
75,ccgt,e_demand,2030,1,1.0,1.0,3,3,0.0
76,ccgt,e_demand,2030,1,1.0,1.0,4,4,0.0
77,ccgt,e_demand,2030,1,1.0,1.0,5,5,0.0
78,ccgt,e_demand,2030,1,1.0,1.0,6,6,0.0
79,ccgt,e_demand,2030,1,1.0,1.0,7,7,0.0
80,ccgt,e_demand,2030,1,1.0,1.0,8,8,0.0
81,ccgt,e_demand,2030,1,1.0,1.0,9,9,0.0
82,ccgt,e_demand,2030,1,1.0,1.0,10,10,0.0
83,ccgt,e_demand,2030,1,1.0,1.0,11,11,0.0
84,ccgt,e_demand,2030,1,1.0,1.0,12,12,0.0
85,ccgt,e_demand,2030,1,1.0,1.0,13,13,0.0
86,ccgt,e_demand,2030,1,1.0,1.0,14,14,0.0
87,ccgt,e_demand,2030,1,1.0,1.0,15,15,0.0
88,ccgt,e_demand,2030,1,1.0,1.0,16,16,0.0
89,ccgt,e_demand,2030,1,1.0,1.0,17,17,0.0
90,ccgt,e_demand,2030,1,1.0,1.0,18,18,0.0
91,ccgt,e_demand,2030,1,1.0,1.0,19,19,0.0
92,ccgt,e_demand,2030,1,1.0,1.0,20,20,0.0
93,ccgt,e_demand,2030,1,1.0,1.0,21,21,0.0
94,ccgt,e_demand,2030,1,1.0,1.0,22,22,0.0
95,ccgt,e_demand,2030,1,1.0,1.0,23,23,0.0
96,ccgt,e_demand,2030,1,1.0,1.0,24,24,0.0
97,solar,e_demand,2030,1,1.0,1.0,1,1,0.0
98,solar,e_demand,2030,1,1.0,1.0,2,2,0.0
99,solar,e_demand,2030,1,1.0,1.0,3,3,0.0
100,solar,e_demand,2030,1,1.0,1.0,4,4,0.0
101,solar,e_demand,2030,1,1.0,1.0,5,5,0.0
102,solar,e_demand,2030,1,1.0,1.0,6,6,0.0
103,solar,e_demand,2030,1,1.0,1.0,7,7,0.0
104,solar,e_demand,2030,1,1.0,1.0,8,8,0.0
105,solar,e_demand,2030,1,1.0,1.0,9,9,0.01500260750654188
106,solar,e_demand,2030,1,1.0,1.0,10,10,0.07656947932703194
107,solar,e_demand,2030,1,1.0,1.0,11,11,0.13285645331546178
108,solar,e_demand,2030,1,1.0,1.0,12,12,0.16886623432200287
109,solar,e_demand,2030,1,1.0,1.0,13,13,0.20137013662570094
110,solar,e_demand,2030,1,1.0,1.0,14,14,0.21640618940527598
111,solar,e_demand,2030,1,1.0,1.0,15,15,0.18770953416528763
112,solar,e_demand,2030,1,1.0,1.0,16,16,0.1209543543170522
113,solar,e_demand,2030,1,1.0,1.0,17,17,0.04420008524807076
114,solar,e_demand,2030,1,1.0,1.0,18,18,0.0
115,solar,e_demand,2030,1,1.0,1.0,19,19,0.0
116,solar,e_demand,2030,1,1.0,1.0,20,20,0.0
117,solar,e_demand,2030,1,1.0,1.0,21,21,0.0
118,solar,e_demand,2030,1,1.0,1.0,22,22,0.0
119,solar,e_demand,2030,1,1.0,1.0,23,23,0.0
120,solar,e_demand,2030,1,1.0,1.0,24,24,0.0
121,hydro_reservoir,spillage,2030,1,0.0,1.0,1,1,0.0
122,hydro_reservoir,spillage,2030,1,0.0,1.0,2,2,0.0
123,hydro_reservoir,spillage,2030,1,0.0,1.0,3,3,0.0
124,hydro_reservoir,spillage,2030,1,0.0,1.0,4,4,0.0
125,hydro_reservoir,spillage,2030,1,0.0,1.0,5,5,0.0
126,hydro_reservoir,spillage,2030,1,0.0,1.0,6,6,0.0
127,hydro_reservoir,spillage,2030,1,0.0,1.0,7,7,0.0
128,hydro_reservoir,spillage,2030,1,0.0,1.0,8,8,0.0
129,hydro_reservoir,spillage,2030,1,0.0,1.0,9,9,0.0
130,hydro_reservoir,spillage,2030,1,0.0,1.0,10,10,0.0
131,hydro_reservoir,spillage,2030,1,0.0,1.0,11,11,0.0
132,hydro_reservoir,spillage,2030,1,0.0,1.0,12,12,0.0
133,hydro_reservoir,spillage,2030,1,0.0,1.0,13,13,0.0
134,hydro_reservoir,spillage,2030,1,0.0,1.0,14,14,0.0
135,hydro_reservoir,spillage,2030,1,0.0,1.0,15,15,0.0
136,hydro_reservoir,spillage,2030,1,0.0,1.0,16,16,0.0
137,hydro_reservoir,spillage,2030,1,0.0,1.0,17,17,0.0
138,hydro_reservoir,spillage,2030,1,0.0,1.0,18,18,0.0
139,hydro_reservoir,spillage,2030,1,0.0,1.0,19,19,0.0
140,hydro_reservoir,spillage,2030,1,0.0,1.0,20,20,0.0
141,hydro_reservoir,spillage,2030,1,0.0,1.0,21,21,0.0
142,hydro_reservoir,spillage,2030,1,0.0,1.0,22,22,0.0
143,hydro_reservoir,spillage,2030,1,0.0,1.0,23,23,0.0
144,hydro_reservoir,spillage,2030,1,0.0,1.0,24,24,0.0
145,ocgt,e_demand,2030,1,1.0,1.0,1,1,0.0
146,ocgt,e_demand,2030,1,1.0,1.0,2,2,0.0
147,ocgt,e_demand,2030,1,1.0,1.0,3,3,0.0
148,ocgt,e_demand,2030,1,1.0,1.0,4,4,0.0
149,ocgt,e_demand,2030,1,1.0,1.0,5,5,0.0
150,ocgt,e_demand,2030,1,1.0,1.0,6,6,0.0
151,ocgt,e_demand,2030,1,1.0,1.0,7,7,0.0
152,ocgt,e_demand,2030,1,1.0,1.0,8,8,0.0
153,ocgt,e_demand,2030,1,1.0,1.0,9,9,0.0
154,ocgt,e_demand,2030,1,1.0,1.0,10,10,0.0
